time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-12-28 18:06:44.639 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,450782088,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:07:44.640 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,450782088,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:08:44.642 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,450782088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:09:44.643 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,450782088, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:10:44.648 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,36,36,12,36, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,452879240, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:11:44.651 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019583488,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,452879240,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:12:44.653 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,452879240,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:13:44.655 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,452879240,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:14:44.656 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:15:44.657 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:16:44.657 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,39,39,13,39, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:17:44.658 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:18:44.660 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:19:44.660 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019579392,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:20:44.660 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,33,33,11,33, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:21:44.660 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:22:44.662 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,454976392,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:23:44.663 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,457073544,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:24:44.665 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,457073544,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:25:44.665 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,457073544, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:26:44.666 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,457073544,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:27:44.666 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019575296,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,457073544, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:28:44.682 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019571200,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,459170696, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:29:44.683 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019571200,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,14,14,5,14, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,459170696,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:30:44.683 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019571200,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,459170696, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:31:44.684 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,704, , , , , , , , , ,12,9, , , ,3,6,9, ,728, , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619179352064,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,4,4,1,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,467559304, , , , , , , ,7620, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7100,520, , , , , , , , , , , 
2025-12-28 18:32:44.684 UTC, , , , , , , , , ,589,3212341,65352,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3212341,46489,15, ,44172, , , , ,71218,619019567104,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71218,1766934104191,,, , , , , , , , , ,3145728,71188,16,16,10,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,467559304, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:33:44.685 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,1990, , , , , , , , , ,12,9, , , ,3,6,9, ,2080, , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019567104,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,32,32,13,32, , , ,4,4, ,4, ,3,7, , ,1, , , , , , , , , ,1428,4, , , , , , , , ,503210888,1, , , , , , ,21792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26, ,20314,1452, , , , , , , , , , , 
2025-12-28 18:34:44.687 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019567104,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,63,63,39,63, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,503210888,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:35:44.688 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019567104,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,117,117,52,117, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,503210888,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:36:44.689 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019563008,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,503210888,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:37:44.691 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019563008,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,12,12,4,12, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,505308040,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:38:44.691 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019563008,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,505308040, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:39:44.692 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019563008,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,505308040, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-28 18:40:44.703 UTC, , , , , , , , , ,589,3213357,66368,672, ,12, ,1952, , , , , , , , , ,12,9, , , ,3,6,9, ,2153, , , , , , , , , ,1, , , ,3213357,46489,15, ,44172, , , , ,72646,619019563008,12,12,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,72646,1766934104191,,, , , , , , , , , ,3145728,72616,45,45,15,45, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , ,1,196,108244608,1, , , , , , ,22217, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20768,1449, , , , , , , , , , , 
2025-12-28 18:41:44.717 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,807, , , , , , , , , ,12,9, , , ,3,6,9, ,898, , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73281,619019563008,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73281,1766934104191,,, , , , , , , , , ,3145728,73251,43,43,15,43, , , ,2,2, ,2, ,3,5, , ,1, , , , , , , , , ,635,2, , , , , , , , ,120827520, , , , , , , ,8836, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,8222,603, , , , , , , , , , , 
2025-12-28 18:42:44.720 UTC, , , , , , , , , ,589,3214469,67480,672, ,12, ,12, , , , , , , , , ,12,9, , , ,3,6,9, , , , , , , , , , , ,1, , , ,3214469,46489,15, ,44172, , , , ,73281,619179347968,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,73281,1766934104191,,, , , , , , , , , ,3145728,73251,7,7,2,7, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,120827520, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
